Run Num,Grass Regrowth,Sheep Gain,Wolf Gain,Animal,Step Num,Count
554,35,5,18,Sheep,20,9
554,35,5,18,Grass,20,120
555,35,5,18,Wolves,20,69
555,35,5,18,Sheep,20,3
555,35,5,18,Grass,20,156
556,35,5,18,Wolves,20,77
556,35,5,18,Sheep,20,3
556,35,5,18,Grass,20,162
557,35,5,18,Wolves,20,67
557,35,5,18,Sheep,20,4
557,35,5,18,Grass,20,112
558,35,5,18,Wolves,20,65
558,35,5,18,Sheep,20,5
558,35,5,18,Grass,20,120
559,35,5,18,Wolves,20,70
559,35,5,18,Sheep,20,7
559,35,5,18,Grass,20,124
560,35,5,20,Wolves,20,77
560,35,5,20,Sheep,20,6
560,35,5,20,Grass,20,148
561,35,5,20,Wolves,20,86
561,35,5,20,Sheep,20,8
561,35,5,20,Grass,20,140
562,35,5,20,Wolves,20,88
562,35,5,20,Sheep,20,11
562,35,5,20,Grass,20,119
563,35,5,20,Wolves,20,60
563,35,5,20,Sheep,20,11
563,35,5,20,Grass,20,109
564,35,5,20,Wolves,20,80
564,35,5,20,Sheep,20,7
564,35,5,20,Grass,20,133
565,35,5,20,Wolves,20,73
565,35,5,20,Sheep,20,11
565,35,5,20,Grass,20,121
566,35,5,20,Wolves,20,64
566,35,5,20,Sheep,20,7
566,35,5,20,Grass,20,145
567,35,5,20,Wolves,20,84
567,35,5,20,Sheep,20,3
567,35,5,20,Grass,20,128
568,35,5,20,Wolves,20,73
568,35,5,20,Sheep,20,3
568,35,5,20,Grass,20,158
569,35,5,20,Wolves,20,79
569,35,5,20,Sheep,20,7
569,35,5,20,Grass,20,130
570,35,5,22,Wolves,20,89
570,35,5,22,Sheep,20,9
570,35,5,22,Grass,20,118
571,35,5,22,Wolves,20,94
571,35,5,22,Sheep,20,9
571,35,5,22,Grass,20,130
572,35,5,22,Wolves,20,87
572,35,5,22,Sheep,20,5
572,35,5,22,Grass,20,143
573,35,5,22,Wolves,20,101
573,35,5,22,Sheep,20,4
573,35,5,22,Grass,20,137
574,35,5,22,Wolves,20,86
574,35,5,22,Sheep,20,3
574,35,5,22,Grass,20,152
575,35,5,22,Wolves,20,78
575,35,5,22,Sheep,20,6
575,35,5,22,Grass,20,132
576,35,5,22,Wolves,20,71
576,35,5,22,Sheep,20,7
576,35,5,22,Grass,20,141
577,35,5,22,Wolves,20,78
577,35,5,22,Sheep,20,8
577,35,5,22,Grass,20,131
578,35,5,22,Wolves,20,82
578,35,5,22,Sheep,20,7
578,35,5,22,Grass,20,123
579,35,5,22,Wolves,20,70
579,35,5,22,Sheep,20,3
579,35,5,22,Grass,20,120
580,35,5,24,Wolves,20,86
580,35,5,24,Sheep,20,2
580,35,5,24,Grass,20,143
581,35,5,24,Wolves,20,82
581,35,5,24,Sheep,20,3
581,35,5,24,Grass,20,141
582,35,5,24,Wolves,20,87
582,35,5,24,Sheep,20,10
582,35,5,24,Grass,20,131
583,35,5,24,Wolves,20,89
583,35,5,24,Sheep,20,4
583,35,5,24,Grass,20,131
584,35,5,24,Wolves,20,88
584,35,5,24,Sheep,20,1
584,35,5,24,Grass,20,140
585,35,5,24,Wolves,20,82
585,35,5,24,Sheep,20,2
585,35,5,24,Grass,20,140
586,35,5,24,Wolves,20,86
586,35,5,24,Sheep,20,4
586,35,5,24,Grass,20,127
587,35,5,24,Wolves,20,84
587,35,5,24,Sheep,20,4
587,35,5,24,Grass,20,123
588,35,5,24,Wolves,20,81
588,35,5,24,Sheep,20,8
588,35,5,24,Grass,20,135
589,35,5,24,Wolves,20,98
589,35,5,24,Sheep,20,4
589,35,5,24,Grass,20,116
590,35,5,26,Wolves,20,89
590,35,5,26,Sheep,20,8
590,35,5,26,Grass,20,139
591,35,5,26,Wolves,20,81
591,35,5,26,Sheep,20,5
591,35,5,26,Grass,20,133
592,35,5,26,Wolves,20,89
592,35,5,26,Sheep,20,4
592,35,5,26,Grass,20,134
593,35,5,26,Wolves,20,86
593,35,5,26,Sheep,20,10
593,35,5,26,Grass,20,106
594,35,5,26,Wolves,20,83
594,35,5,26,Sheep,20,6
594,35,5,26,Grass,20,127
595,35,5,26,Wolves,20,80
595,35,5,26,Sheep,20,11
595,35,5,26,Grass,20,119
596,35,5,26,Wolves,20,81
596,35,5,26,Sheep,20,4
596,35,5,26,Grass,20,159
597,35,5,26,Wolves,20,74
597,35,5,26,Sheep,20,8
597,35,5,26,Grass,20,126
598,35,5,26,Wolves,20,97
598,35,5,26,Sheep,20,2
598,35,5,26,Grass,20,150
599,35,5,26,Wolves,20,68
599,35,5,26,Sheep,20,12
599,35,5,26,Grass,20,124
0,25,2,18,Wolves,21,34
0,25,2,18,Sheep,21,0
0,25,2,18,Grass,21,224
1,25,2,18,Wolves,21,49
1,25,2,18,Sheep,21,0
1,25,2,18,Grass,21,226
2,25,2,18,Wolves,21,47
2,25,2,18,Sheep,21,1
2,25,2,18,Grass,21,232
3,25,2,18,Wolves,21,50
3,25,2,18,Sheep,21,0
3,25,2,18,Grass,21,212
4,25,2,18,Wolves,21,59
4,25,2,18,Sheep,21,0
4,25,2,18,Grass,21,222
5,25,2,18,Wolves,21,44
5,25,2,18,Sheep,21,0
5,25,2,18,Grass,21,230
6,25,2,18,Wolves,21,44
6,25,2,18,Sheep,21,0
6,25,2,18,Grass,21,228
7,25,2,18,Wolves,21,44
7,25,2,18,Sheep,21,0
7,25,2,18,Grass,21,254
8,25,2,18,Wolves,21,48
8,25,2,18,Sheep,21,0
8,25,2,18,Grass,21,245
9,25,2,18,Wolves,21,46
9,25,2,18,Sheep,21,0
9,25,2,18,Grass,21,243
10,25,2,20,Wolves,21,61
10,25,2,20,Sheep,21,1
10,25,2,20,Grass,21,213
11,25,2,20,Wolves,21,55
11,25,2,20,Sheep,21,0
11,25,2,20,Grass,21,248
12,25,2,20,Wolves,21,53
12,25,2,20,Sheep,21,0
12,25,2,20,Grass,21,262
13,25,2,20,Wolves,21,52
13,25,2,20,Sheep,21,0
13,25,2,20,Grass,21,226
14,25,2,20,Wolves,21,74
14,25,2,20,Sheep,21,1
14,25,2,20,Grass,21,211
15,25,2,20,Wolves,21,51
15,25,2,20,Sheep,21,0
15,25,2,20,Grass,21,237
16,25,2,20,Wolves,21,56
16,25,2,20,Sheep,21,0
16,25,2,20,Grass,21,248
17,25,2,20,Wolves,21,50
17,25,2,20,Sheep,21,0
17,25,2,20,Grass,21,250
18,25,2,20,Wolves,21,50
18,25,2,20,Sheep,21,0
18,25,2,20,Grass,21,230
19,25,2,20,Wolves,21,56
19,25,2,20,Sheep,21,0
19,25,2,20,Grass,21,209
20,25,2,22,Wolves,21,69
20,25,2,22,Sheep,21,0
20,25,2,22,Grass,21,223
21,25,2,22,Wolves,21,52
21,25,2,22,Sheep,21,0
21,25,2,22,Grass,21,259
22,25,2,22,Wolves,21,63
22,25,2,22,Sheep,21,0
22,25,2,22,Grass,21,253
23,25,2,22,Wolves,21,68
23,25,2,22,Sheep,21,0
23,25,2,22,Grass,21,255
24,25,2,22,Wolves,21,44
24,25,2,22,Sheep,21,3
24,25,2,22,Grass,21,232
25,25,2,22,Wolves,21,61
25,25,2,22,Sheep,21,0
25,25,2,22,Grass,21,233
26,25,2,22,Wolves,21,60
26,25,2,22,Sheep,21,0
26,25,2,22,Grass,21,225
27,25,2,22,Wolves,21,66
27,25,2,22,Sheep,21,0
27,25,2,22,Grass,21,231
28,25,2,22,Wolves,21,56
28,25,2,22,Sheep,21,0
28,25,2,22,Grass,21,197
29,25,2,22,Wolves,21,61
29,25,2,22,Sheep,21,0
29,25,2,22,Grass,21,219
30,25,2,24,Wolves,21,77
30,25,2,24,Sheep,21,0
30,25,2,24,Grass,21,217
31,25,2,24,Wolves,21,76
31,25,2,24,Sheep,21,2
31,25,2,24,Grass,21,230
32,25,2,24,Wolves,21,88
32,25,2,24,Sheep,21,0
32,25,2,24,Grass,21,226
33,25,2,24,Wolves,21,66
33,25,2,24,Sheep,21,0
33,25,2,24,Grass,21,225
34,25,2,24,Wolves,21,70
34,25,2,24,Sheep,21,1
34,25,2,24,Grass,21,217
35,25,2,24,Wolves,21,62
35,25,2,24,Sheep,21,0
35,25,2,24,Grass,21,255
36,25,2,24,Wolves,21,69
36,25,2,24,Sheep,21,0
36,25,2,24,Grass,21,257
37,25,2,24,Wolves,21,61
37,25,2,24,Sheep,21,0
37,25,2,24,Grass,21,235
38,25,2,24,Wolves,21,76
38,25,2,24,Sheep,21,1
38,25,2,24,Grass,21,216
39,25,2,24,Wolves,21,61
39,25,2,24,Sheep,21,1
39,25,2,24,Grass,21,227
40,25,2,26,Wolves,21,63
40,25,2,26,Sheep,21,0
40,25,2,26,Grass,21,234
41,25,2,26,Wolves,21,73
41,25,2,26,Sheep,21,0
41,25,2,26,Grass,21,248
42,25,2,26,Wolves,21,61
42,25,2,26,Sheep,21,0
42,25,2,26,Grass,21,244
43,25,2,26,Wolves,21,64
43,25,2,26,Sheep,21,0
43,25,2,26,Grass,21,232
44,25,2,26,Wolves,21,59
44,25,2,26,Sheep,21,0
44,25,2,26,Grass,21,238
45,25,2,26,Wolves,21,69
45,25,2,26,Sheep,21,0
45,25,2,26,Grass,21,252
46,25,2,26,Wolves,21,60
46,25,2,26,Sheep,21,0
46,25,2,26,Grass,21,221
47,25,2,26,Wolves,21,64
47,25,2,26,Sheep,21,0
47,25,2,26,Grass,21,245
48,25,2,26,Wolves,21,61
48,25,2,26,Sheep,21,1
48,25,2,26,Grass,21,222
49,25,2,26,Wolves,21,88
49,25,2,26,Sheep,21,0
49,25,2,26,Grass,21,258
50,25,3,18,Wolves,21,70
50,25,3,18,Sheep,21,1
50,25,3,18,Grass,21,196
51,25,3,18,Wolves,21,51
51,25,3,18,Sheep,21,4
51,25,3,18,Grass,21,173
52,25,3,18,Wolves,21,67
52,25,3,18,Sheep,21,1
52,25,3,18,Grass,21,207
53,25,3,18,Wolves,21,40
53,25,3,18,Sheep,21,8
53,25,3,18,Grass,21,196
54,25,3,18,Wolves,21,63
54,25,3,18,Sheep,21,1
54,25,3,18,Grass,21,193
55,25,3,18,Wolves,21,59
55,25,3,18,Sheep,21,5
55,25,3,18,Grass,21,180
56,25,3,18,Wolves,21,50
56,25,3,18,Sheep,21,3
56,25,3,18,Grass,21,198
57,25,3,18,Wolves,21,64
57,25,3,18,Sheep,21,1
57,25,3,18,Grass,21,204
58,25,3,18,Wolves,21,64
58,25,3,18,Sheep,21,2
58,25,3,18,Grass,21,180
59,25,3,18,Wolves,21,56
59,25,3,18,Sheep,21,2
59,25,3,18,Grass,21,196
60,25,3,20,Wolves,21,63
60,25,3,20,Sheep,21,4
60,25,3,20,Grass,21,195
61,25,3,20,Wolves,21,64
61,25,3,20,Sheep,21,1
61,25,3,20,Grass,21,209
62,25,3,20,Wolves,21,47
62,25,3,20,Sheep,21,3
62,25,3,20,Grass,21,179
63,25,3,20,Wolves,21,62
63,25,3,20,Sheep,21,1
63,25,3,20,Grass,21,207
64,25,3,20,Wolves,21,55
64,25,3,20,Sheep,21,6
64,25,3,20,Grass,21,180
65,25,3,20,Wolves,21,55
65,25,3,20,Sheep,21,1
65,25,3,20,Grass,21,215
66,25,3,20,Wolves,21,69
66,25,3,20,Sheep,21,1
66,25,3,20,Grass,21,207
67,25,3,20,Wolves,21,54
67,25,3,20,Sheep,21,3
67,25,3,20,Grass,21,200
68,25,3,20,Wolves,21,72
68,25,3,20,Sheep,21,0
68,25,3,20,Grass,21,214
69,25,3,20,Wolves,21,76
69,25,3,20,Sheep,21,1
69,25,3,20,Grass,21,213
70,25,3,22,Wolves,21,60
70,25,3,22,Sheep,21,0
70,25,3,22,Grass,21,199
71,25,3,22,Wolves,21,66
71,25,3,22,Sheep,21,1
71,25,3,22,Grass,21,192
72,25,3,22,Wolves,21,76
72,25,3,22,Sheep,21,1
72,25,3,22,Grass,21,200
73,25,3,22,Wolves,21,77
73,25,3,22,Sheep,21,2
73,25,3,22,Grass,21,174
74,25,3,22,Wolves,21,76
74,25,3,22,Sheep,21,2
74,25,3,22,Grass,21,203
75,25,3,22,Wolves,21,92
75,25,3,22,Sheep,21,2
75,25,3,22,Grass,21,216
76,25,3,22,Wolves,21,53
76,25,3,22,Sheep,21,3
76,25,3,22,Grass,21,178
77,25,3,22,Wolves,21,87
77,25,3,22,Sheep,21,2
77,25,3,22,Grass,21,194
78,25,3,22,Wolves,21,73
78,25,3,22,Sheep,21,2
78,25,3,22,Grass,21,213
79,25,3,22,Wolves,21,69
79,25,3,22,Sheep,21,2
79,25,3,22,Grass,21,195
80,25,3,24,Wolves,21,74
80,25,3,24,Sheep,21,1
80,25,3,24,Grass,21,186
81,25,3,24,Wolves,21,76
81,25,3,24,Sheep,21,2
81,25,3,24,Grass,21,212
82,25,3,24,Wolves,21,71
82,25,3,24,Sheep,21,3
82,25,3,24,Grass,21,194
83,25,3,24,Wolves,21,82
83,25,3,24,Sheep,21,2
83,25,3,24,Grass,21,202
84,25,3,24,Wolves,21,76
84,25,3,24,Sheep,21,0
84,25,3,24,Grass,21,208
85,25,3,24,Wolves,21,71
85,25,3,24,Sheep,21,4
85,25,3,24,Grass,21,181
86,25,3,24,Wolves,21,80
86,25,3,24,Sheep,21,1
86,25,3,24,Grass,21,203
87,25,3,24,Wolves,21,89
87,25,3,24,Sheep,21,3
87,25,3,24,Grass,21,177
88,25,3,24,Wolves,21,81
88,25,3,24,Sheep,21,0
88,25,3,24,Grass,21,234
89,25,3,24,Wolves,21,73
89,25,3,24,Sheep,21,3
89,25,3,24,Grass,21,212
90,25,3,26,Wolves,21,83
90,25,3,26,Sheep,21,1
90,25,3,26,Grass,21,198
91,25,3,26,Wolves,21,85
91,25,3,26,Sheep,21,1
91,25,3,26,Grass,21,209
92,25,3,26,Wolves,21,69
92,25,3,26,Sheep,21,3
92,25,3,26,Grass,21,215
93,25,3,26,Wolves,21,88
93,25,3,26,Sheep,21,0
93,25,3,26,Grass,21,230
94,25,3,26,Wolves,21,81
94,25,3,26,Sheep,21,6
94,25,3,26,Grass,21,187
95,25,3,26,Wolves,21,71
95,25,3,26,Sheep,21,1
95,25,3,26,Grass,21,189
96,25,3,26,Wolves,21,72
96,25,3,26,Sheep,21,0
96,25,3,26,Grass,21,217
97,25,3,26,Wolves,21,83
97,25,3,26,Sheep,21,1
97,25,3,26,Grass,21,220
98,25,3,26,Wolves,21,81
98,25,3,26,Sheep,21,1
98,25,3,26,Grass,21,207
99,25,3,26,Wolves,21,79
99,25,3,26,Sheep,21,1
99,25,3,26,Grass,21,214
100,25,4,18,Wolves,21,76
100,25,4,18,Sheep,21,6
100,25,4,18,Grass,21,136
101,25,4,18,Wolves,21,54
101,25,4,18,Sheep,21,4
101,25,4,18,Grass,21,175
102,25,4,18,Wolves,21,71
102,25,4,18,Sheep,21,3
102,25,4,18,Grass,21,195
103,25,4,18,Wolves,21,63
103,25,4,18,Sheep,21,5
103,25,4,18,Grass,21,199
104,25,4,18,Wolves,21,68
104,25,4,18,Sheep,21,1
104,25,4,18,Grass,21,169
105,25,4,18,Wolves,21,69
105,25,4,18,Sheep,21,7
105,25,4,18,Grass,21,182
106,25,4,18,Wolves,21,80
106,25,4,18,Sheep,21,4
106,25,4,18,Grass,21,178
107,25,4,18,Wolves,21,81
107,25,4,18,Sheep,21,2
107,25,4,18,Grass,21,187
108,25,4,18,Wolves,21,61
108,25,4,18,Sheep,21,5
108,25,4,18,Grass,21,180
109,25,4,18,Wolves,21,57
109,25,4,18,Sheep,21,3
109,25,4,18,Grass,21,181
110,25,4,20,Wolves,21,73
110,25,4,20,Sheep,21,0
110,25,4,20,Grass,21,208
111,25,4,20,Wolves,21,92
111,25,4,20,Sheep,21,4
111,25,4,20,Grass,21,147
112,25,4,20,Wolves,21,80
112,25,4,20,Sheep,21,2
112,25,4,20,Grass,21,177
113,25,4,20,Wolves,21,69
113,25,4,20,Sheep,21,4
113,25,4,20,Grass,21,192
114,25,4,20,Wolves,21,74
114,25,4,20,Sheep,21,4
114,25,4,20,Grass,21,175
115,25,4,20,Wolves,21,71
115,25,4,20,Sheep,21,8
115,25,4,20,Grass,21,167
116,25,4,20,Wolves,21,65
116,25,4,20,Sheep,21,7
116,25,4,20,Grass,21,170
117,25,4,20,Wolves,21,51
117,25,4,20,Sheep,21,6
117,25,4,20,Grass,21,150
118,25,4,20,Wolves,21,81
118,25,4,20,Sheep,21,2
118,25,4,20,Grass,21,187
119,25,4,20,Wolves,21,74
119,25,4,20,Sheep,21,7
119,25,4,20,Grass,21,164
120,25,4,22,Wolves,21,82
120,25,4,22,Sheep,21,4
120,25,4,22,Grass,21,194
121,25,4,22,Wolves,21,87
121,25,4,22,Sheep,21,2
121,25,4,22,Grass,21,187
122,25,4,22,Wolves,21,78
122,25,4,22,Sheep,21,5
122,25,4,22,Grass,21,188
123,25,4,22,Wolves,21,85
123,25,4,22,Sheep,21,4
123,25,4,22,Grass,21,163
124,25,4,22,Wolves,21,90
124,25,4,22,Sheep,21,6
124,25,4,22,Grass,21,189
125,25,4,22,Wolves,21,71
125,25,4,22,Sheep,21,10
125,25,4,22,Grass,21,165
126,25,4,22,Wolves,21,55
126,25,4,22,Sheep,21,10
126,25,4,22,Grass,21,154
127,25,4,22,Wolves,21,76
127,25,4,22,Sheep,21,1
127,25,4,22,Grass,21,229
128,25,4,22,Wolves,21,99
128,25,4,22,Sheep,21,4
128,25,4,22,Grass,21,169
129,25,4,22,Wolves,21,75
129,25,4,22,Sheep,21,6
129,25,4,22,Grass,21,174
130,25,4,24,Wolves,21,76
130,25,4,24,Sheep,21,5
130,25,4,24,Grass,21,170
131,25,4,24,Wolves,21,79
131,25,4,24,Sheep,21,2
131,25,4,24,Grass,21,175
132,25,4,24,Wolves,21,90
132,25,4,24,Sheep,21,3
132,25,4,24,Grass,21,192
133,25,4,24,Wolves,21,76
133,25,4,24,Sheep,21,5
133,25,4,24,Grass,21,184
134,25,4,24,Wolves,21,72
134,25,4,24,Sheep,21,5
134,25,4,24,Grass,21,154
135,25,4,24,Wolves,21,80
135,25,4,24,Sheep,21,7
135,25,4,24,Grass,21,141
136,25,4,24,Wolves,21,73
136,25,4,24,Sheep,21,9
136,25,4,24,Grass,21,160
137,25,4,24,Wolves,21,89
137,25,4,24,Sheep,21,7
137,25,4,24,Grass,21,186
138,25,4,24,Wolves,21,88
138,25,4,24,Sheep,21,4
138,25,4,24,Grass,21,185
139,25,4,24,Wolves,21,76
139,25,4,24,Sheep,21,5
139,25,4,24,Grass,21,159
140,25,4,26,Wolves,21,84
140,25,4,26,Sheep,21,6
140,25,4,26,Grass,21,153
141,25,4,26,Wolves,21,83
141,25,4,26,Sheep,21,4
141,25,4,26,Grass,21,172
142,25,4,26,Wolves,21,88
142,25,4,26,Sheep,21,4
142,25,4,26,Grass,21,178
143,25,4,26,Wolves,21,93
143,25,4,26,Sheep,21,3
143,25,4,26,Grass,21,185
144,25,4,26,Wolves,21,84
144,25,4,26,Sheep,21,3
144,25,4,26,Grass,21,184
145,25,4,26,Wolves,21,81
145,25,4,26,Sheep,21,5
145,25,4,26,Grass,21,175
146,25,4,26,Wolves,21,86
146,25,4,26,Sheep,21,2
146,25,4,26,Grass,21,183
147,25,4,26,Wolves,21,84
147,25,4,26,Sheep,21,1
147,25,4,26,Grass,21,160
148,25,4,26,Wolves,21,73
148,25,4,26,Sheep,21,4
148,25,4,26,Grass,21,165
149,25,4,26,Wolves,21,83
149,25,4,26,Sheep,21,7
149,25,4,26,Grass,21,156
150,25,5,18,Wolves,21,76
150,25,5,18,Sheep,21,4
150,25,5,18,Grass,21,161
151,25,5,18,Wolves,21,66
151,25,5,18,Sheep,21,5
151,25,5,18,Grass,21,164
152,25,5,18,Wolves,21,73
152,25,5,18,Sheep,21,7
152,25,5,18,Grass,21,176
153,25,5,18,Wolves,21,74
153,25,5,18,Sheep,21,10
153,25,5,18,Grass,21,147
154,25,5,18,Wolves,21,56
154,25,5,18,Sheep,21,4
154,25,5,18,Grass,21,173
155,25,5,18,Wolves,21,68
155,25,5,18,Sheep,21,12
155,25,5,18,Grass,21,150
156,25,5,18,Wolves,21,68
156,25,5,18,Sheep,21,8
156,25,5,18,Grass,21,153
157,25,5,18,Wolves,21,81
157,25,5,18,Sheep,21,4
157,25,5,18,Grass,21,182
158,25,5,18,Wolves,21,66
158,25,5,18,Sheep,21,6
158,25,5,18,Grass,21,189
159,25,5,18,Wolves,21,66
159,25,5,18,Sheep,21,9
159,25,5,18,Grass,21,129
160,25,5,20,Wolves,21,61
160,25,5,20,Sheep,21,17
160,25,5,20,Grass,21,136
161,25,5,20,Wolves,21,73
161,25,5,20,Sheep,21,10
161,25,5,20,Grass,21,169
162,25,5,20,Wolves,21,69
162,25,5,20,Sheep,21,5
162,25,5,20,Grass,21,179
163,25,5,20,Wolves,21,71
163,25,5,20,Sheep,21,3
163,25,5,20,Grass,21,194
164,25,5,20,Wolves,21,63
164,25,5,20,Sheep,21,4
164,25,5,20,Grass,21,178
165,25,5,20,Wolves,21,62
165,25,5,20,Sheep,21,9
165,25,5,20,Grass,21,157
166,25,5,20,Wolves,21,84
166,25,5,20,Sheep,21,3
166,25,5,20,Grass,21,150
167,25,5,20,Wolves,21,65
167,25,5,20,Sheep,21,7
167,25,5,20,Grass,21,173
168,25,5,20,Wolves,21,76
168,25,5,20,Sheep,21,2
168,25,5,20,Grass,21,166
169,25,5,20,Wolves,21,84
169,25,5,20,Sheep,21,6
169,25,5,20,Grass,21,152
170,25,5,22,Wolves,21,65
170,25,5,22,Sheep,21,14
170,25,5,22,Grass,21,152
171,25,5,22,Wolves,21,91
171,25,5,22,Sheep,21,5
171,25,5,22,Grass,21,182
172,25,5,22,Wolves,21,75
172,25,5,22,Sheep,21,3
172,25,5,22,Grass,21,186
173,25,5,22,Wolves,21,90
173,25,5,22,Sheep,21,10
173,25,5,22,Grass,21,163
174,25,5,22,Wolves,21,84
174,25,5,22,Sheep,21,3
174,25,5,22,Grass,21,150
175,25,5,22,Wolves,21,67
175,25,5,22,Sheep,21,10
175,25,5,22,Grass,21,184
176,25,5,22,Wolves,21,78
176,25,5,22,Sheep,21,4
176,25,5,22,Grass,21,162
177,25,5,22,Wolves,21,67
177,25,5,22,Sheep,21,7
177,25,5,22,Grass,21,150
178,25,5,22,Wolves,21,71
178,25,5,22,Sheep,21,6
178,25,5,22,Grass,21,152
179,25,5,22,Wolves,21,67
179,25,5,22,Sheep,21,6
179,25,5,22,Grass,21,164
180,25,5,24,Wolves,21,77
180,25,5,24,Sheep,21,6
180,25,5,24,Grass,21,169
181,25,5,24,Wolves,21,94
181,25,5,24,Sheep,21,6
181,25,5,24,Grass,21,140
182,25,5,24,Wolves,21,73
182,25,5,24,Sheep,21,7
182,25,5,24,Grass,21,157
183,25,5,24,Wolves,21,101
183,25,5,24,Sheep,21,5
183,25,5,24,Grass,21,178
184,25,5,24,Wolves,21,88
184,25,5,24,Sheep,21,5
184,25,5,24,Grass,21,172
185,25,5,24,Wolves,21,87
185,25,5,24,Sheep,21,10
185,25,5,24,Grass,21,155
186,25,5,24,Wolves,21,91
186,25,5,24,Sheep,21,2
186,25,5,24,Grass,21,162
187,25,5,24,Wolves,21,85
187,25,5,24,Sheep,21,2
187,25,5,24,Grass,21,198
188,25,5,24,Wolves,21,85
188,25,5,24,Sheep,21,5
188,25,5,24,Grass,21,163
189,25,5,24,Wolves,21,79
189,25,5,24,Sheep,21,10
189,25,5,24,Grass,21,120
190,25,5,26,Wolves,21,76
190,25,5,26,Sheep,21,0
190,25,5,26,Grass,21,192
191,25,5,26,Wolves,21,87
191,25,5,26,Sheep,21,3
191,25,5,26,Grass,21,198
192,25,5,26,Wolves,21,92
192,25,5,26,Sheep,21,5
192,25,5,26,Grass,21,151
193,25,5,26,Wolves,21,95
193,25,5,26,Sheep,21,1
193,25,5,26,Grass,21,215
194,25,5,26,Wolves,21,95
194,25,5,26,Sheep,21,3
194,25,5,26,Grass,21,163
195,25,5,26,Wolves,21,99
195,25,5,26,Sheep,21,10
195,25,5,26,Grass,21,166
196,25,5,26,Wolves,21,97
196,25,5,26,Sheep,21,2
196,25,5,26,Grass,21,170
197,25,5,26,Wolves,21,100
197,25,5,26,Sheep,21,9
197,25,5,26,Grass,21,172
198,25,5,26,Wolves,21,80
198,25,5,26,Sheep,21,6
198,25,5,26,Grass,21,169
199,25,5,26,Wolves,21,89
199,25,5,26,Sheep,21,8
199,25,5,26,Grass,21,169
200,30,2,18,Wolves,21,37
200,30,2,18,Sheep,21,0
200,30,2,18,Grass,21,205
201,30,2,18,Wolves,21,50
201,30,2,18,Sheep,21,1
201,30,2,18,Grass,21,194
202,30,2,18,Wolves,21,49
202,30,2,18,Sheep,21,0
202,30,2,18,Grass,21,189
203,30,2,18,Wolves,21,50
203,30,2,18,Sheep,21,0
203,30,2,18,Grass,21,230
204,30,2,18,Wolves,21,46
204,30,2,18,Sheep,21,0
204,30,2,18,Grass,21,236
205,30,2,18,Wolves,21,47
205,30,2,18,Sheep,21,0
205,30,2,18,Grass,21,224
206,30,2,18,Wolves,21,48
206,30,2,18,Sheep,21,2
206,30,2,18,Grass,21,233
207,30,2,18,Wolves,21,37
207,30,2,18,Sheep,21,0
207,30,2,18,Grass,21,209
208,30,2,18,Wolves,21,57
208,30,2,18,Sheep,21,0
208,30,2,18,Grass,21,205
209,30,2,18,Wolves,21,47
209,30,2,18,Sheep,21,0
209,30,2,18,Grass,21,217
210,30,2,20,Wolves,21,51
210,30,2,20,Sheep,21,1
210,30,2,20,Grass,21,207
211,30,2,20,Wolves,21,41
211,30,2,20,Sheep,21,0
211,30,2,20,Grass,21,249
212,30,2,20,Wolves,21,49
212,30,2,20,Sheep,21,0
212,30,2,20,Grass,21,221
213,30,2,20,Wolves,21,63
213,30,2,20,Sheep,21,0
213,30,2,20,Grass,21,215
214,30,2,20,Wolves,21,42
214,30,2,20,Sheep,21,0
214,30,2,20,Grass,21,209
215,30,2,20,Wolves,21,46
215,30,2,20,Sheep,21,0
215,30,2,20,Grass,21,213
216,30,2,20,Wolves,21,50
216,30,2,20,Sheep,21,1
216,30,2,20,Grass,21,201
217,30,2,20,Wolves,21,53
217,30,2,20,Sheep,21,2
217,30,2,20,Grass,21,230
218,30,2,20,Wolves,21,50
218,30,2,20,Sheep,21,2
218,30,2,20,Grass,21,205
219,30,2,20,Wolves,21,62
219,30,2,20,Sheep,21,1
219,30,2,20,Grass,21,211
220,30,2,22,Wolves,21,43
220,30,2,22,Sheep,21,2
220,30,2,22,Grass,21,207
221,30,2,22,Wolves,21,62
221,30,2,22,Sheep,21,0
221,30,2,22,Grass,21,218
222,30,2,22,Wolves,21,55
222,30,2,22,Sheep,21,0
222,30,2,22,Grass,21,226
223,30,2,22,Wolves,21,56
223,30,2,22,Sheep,21,0
223,30,2,22,Grass,21,211
224,30,2,22,Wolves,21,76
224,30,2,22,Sheep,21,0
224,30,2,22,Grass,21,203
225,30,2,22,Wolves,21,51
225,30,2,22,Sheep,21,0
225,30,2,22,Grass,21,211
226,30,2,22,Wolves,21,67
226,30,2,22,Sheep,21,0
226,30,2,22,Grass,21,206
227,30,2,22,Wolves,21,57
227,30,2,22,Sheep,21,0
227,30,2,22,Grass,21,194
228,30,2,22,Wolves,21,59
228,30,2,22,Sheep,21,0
228,30,2,22,Grass,21,231
229,30,2,22,Wolves,21,66
229,30,2,22,Sheep,21,0
229,30,2,22,Grass,21,217
230,30,2,24,Wolves,21,59
230,30,2,24,Sheep,21,0
230,30,2,24,Grass,21,213
231,30,2,24,Wolves,21,70
231,30,2,24,Sheep,21,0
231,30,2,24,Grass,21,218
232,30,2,24,Wolves,21,55
232,30,2,24,Sheep,21,1
232,30,2,24,Grass,21,212
233,30,2,24,Wolves,21,59
